"ID_Auftrag"	"Kunde"	"Datum"	"Nr"	"Betrag"	"Neu"	"Notiz"
8578	2708	28.03.14	23408	10.95		
8579	2709	28.03.14	23407	11.95		
8580	814	28.03.14	23406	10.95		
8581	2710	28.03.14	23401	5.6		
8582	1227	28.03.14	23396	15.95		
8583	8	28.03.14	23394	18.9		
8584	2020	28.03.14	23377	21.75		
8585	2711	31.03.14	23415	10.95		
8586	2712	31.03.14	23405	19.3		
8587	1087	31.03.14	23404	31.9		
8588	2316	31.03.14	23400	11.95		
8589	697	31.03.14	23352	74.95		
8590	1041	01.04.14	23422	10.95		
8591	2621	01.04.14	23420	8.6		
8592	1876	01.04.14	23419	14.9		
8593	2713	01.04.14	23411	40.4		
8594	2	01.04.14	23414	21.95		
8595	1406	02.04.14	23440	21.9		
8596	8	02.04.14	23431	5		
8597	2619	02.04.14	23418	16.95		
8598	1492	02.04.14	23413	13.95		
8599	2262	02.04.14	23398	6.5		
8600	1485	03.04.14	23448	10.95		
8601	1814	03.04.14	23442	28.95		
8602	28	03.04.14	23439	23		
8603	2288	03.04.14	23436	6.8		
8604	1485	03.04.14	23429	9.8		
8605	2714	03.04.14	23427	14.1		
8606	2078	03.04.14	23426	18.9		
8607	1426	03.04.14	23421	8.9		
8608	2715	04.04.14	23450	12.9		
8609	340	04.04.14	23443	30.7		
8610	2716	04.04.14	23438	18.8		
8611	464	04.04.14	23435	7.8		
8612	697	04.04.14	23434	10.95		
8613	2329	04.04.14	23330	9.5		
8614	2717	04.04.14	23428	25.45		
8615	2345	04.04.14	23425	15.3		
8616	2718	04.04.14	23409	28.9		
8617	2705	04.04.14	23379	6		
8618	461	07.04.14	23433	24.95		
8619	426	07.04.14	23437	11.95		
8620	1266	07.04.14	23445	21.9		
8621	88	07.04.14	23453	4.5		
8622	647	27.03.14		46.95		"gekauft"
8623	1993	08.04.14	23452	10.5		
8624	1236	08.04.14	23449	29.6		
8625	1553	08.04.14	23447	41.8		
8626	508	08.04.14	23444	10.95		
8627	2719	09.04.14	23465	4.3		
8628	1145	09.04.14	23451	24.95		
8629	2720	10.04.14	23460	11.8		
8630	2721	10.04.14	23458	10.95		
8631	2599	10.04.14	23457	28.8		
8632	372	10.04.14	23456	25.75		
8633	2722	10.04.14	23441	59.8		
8634	299	10.04.14	23478	10.95		
8636	313	10.04.14	23475	13.8		
8637	2500	10.04.14	23474	49.8		
8638	1100	10.04.14	23470	22.9		
8639	2723	10.04.14	23469	8.9		
8640	2724	10.04.14	23468	4.8		
8641	2725	14.04.14	23464	14.8		
8642	1833	10.04.14	23463	22		
8643	2319	10.04.14	23462	14.9		
8644	1534	10.04.14	23455	22		
8645	2726	10.04.14	23454	20		
8646	462	10.04.14	23432	13.8		
8647	1993	14.04.14	23472	7.5		
8648	2727	14.04.14	23473	10.95		
8649	2528	14.04.14	23483	14.9		
8650	1505	17.04.14		108		"gekauft"
8651	2494	15.04.14	23481	10.95		
8652	211	15.04.14	23477	19.2		
8653	2304	16.04.14	23486	13.9		
8654	912	16.04.14	23485	18.9		
8655	794	16.04.14	23484	9.5		
8656	1997	16.04.14	23461	14.8		
8657	156	17.04.14	23501	12.8		
8658	2396	17.04.14	23497	4.9		
8659	2456	17.04.14	23495	9.8		
8660	2674	17.04.14	23493	18.8		
8661	2645	17.04.14	23492	5.5		
8662	911	17.04.14	23491	19.9		
8663	1883	17.04.14	23490	19.9		
8664	2728	17.04.14	23482	7.9		
8665	1350	17.04.14	23480	14.8		
8666	2729	17.04.14	23390	66.5	"Bluse"	
8667	28	22.04.14	23498	5		
8668	2283	22.04.14	23485	20.5		
8669	210	22.04.14	23467	11.95		
8670	1413	23.04.14	23500	30		
8671	1111	23.04.14	23496	29.9		
8672	1067	24.04.14	23502	21.9		
8673	1680	25.04.14	23518	8.5		
8674	2479	25.04.14	23517	21.95		
8675	2730	25.04.14	23512	11.9		
8676	2731	25.04.14	23510	11.95		
8677	2732	25.04.14	23509	9.5		
8678	2733	25.04.14	23508	12.8		
8679	2734	25.04.14	23507	9.8		
8680	2735	25.04.14	23506	14.9		
8681	2704	25.04.14	23505	20		
8682	462	28.04.14	23520	10.95		
8683	1342	28.04.14	23511	21.95		
8684	2020	28.04.14	23499	7.8		
8685	358	28.04.14	23326	70.45		
8686	2724	29.04.14	23525	4.5		
8687	208	29.04.14	23524	21.9		
8688	333	29.04.14	23522	16.95		
8689	2723	29.04.14	23521	8.6		
8690	2736	29.04.14	23519	14.8		
8691	2529	12.04.14	23515	9.8		
8692	2737	30.04.14	23530	16.9		
8693	876	30.04.14	23528	10.95		
8694	957	30.04.14	23466	13.5		
8695	1156	30.04.14	23514	33.9		
8696	1392	09.05.14		200		"gekauft"
8697	128	02.05.14	23540	5		
8698	949	02.05.14	23537	4.8		
8699	1203	02.05.14	23534	10.95		
8700	2738	02.05.14	23533	27.8		
8701	1935	02.05.14	23532	17.95		
8702	447	02.05.14	23531	8.9		
8703	2182	02.05.14	23516	10.95		
8704	428	02.05.14	23503	30.9		
8705	723	05.05.14	23539	8.5		
8706	461	05.05.14	23536	10.95		
8707	17	06.05.14	23552	26.8		
8708	2582	06.05.14	23535	14.9		
8709	2110	06.05.14	23527	29.5		
8710	299	07.05.14	23569	11.95		
8711	2550	07.05.14	23566	10.95		
8712	376	07.05.14	23559	16.75		
8713	1684	07.05.14	23551	56.75		
8714	2558	07.05.14	23547	4.5		
8715	2153	07.05.14	23544	10.95		
8716	823	07.05.14	23541	10.95		
8717	2476	07.05.14	23526	49.65		
8718	1203	08.05.14	23558	30.8		
8719	2739	08.05.14	23556	14.95		
8720	2740	08.05.14	23553	11.95		
8721	294	08.05.14	23550	30.45		
8722	99	08.05.14	23548	9.95		
8723	423	09.05.14	2357723.7			
8724	989	09.05.14	23568	10.95		
8725	723	09.05.14	23565	10.95		
8726	1455	09.05.14	23564	10.95		
8727	442	09.05.14	23562	82.2		
8728	2741	09.05.14	23557	21.8		
8729	2614	09.05.14	23555	5		
8730	51	09.05.14	23554	7.8		
8731	707	09.05.14	23549	19		
8732	2742	12.05.14	23576	9.8		
8733	2609	12.05.14	23572	4.5		
8734	2522	12.05.14	23570	19.8		
8735	1645	13.05.14	23584	25.9		
8736	2743	13.05.14	23581	10.95		
8737	2078	14.05.14	23538	14.8		
8738	2744	14.05.14	23595	11.95		
8739	91	14.05.14	23576	8.9		
8740	1041	14.05.14	23578	40.4		
8741	131	14.05.14	23571	11.95		
8742	168	14.05.14	23563	41.8		
8743	2255	14.05.14	23546	4.3		
8744	1424	15.05.14	23590	21.9		
8745	2745	15.05.14	23588	14.9		
8746	96	15.05.14	23586	11.95		
8747	2746	15.05.14	23583	22.1		
8748	2395	15.05.14	23583	14.9		
8749	2519	15.05.14	23573	9.5		
8750	1651	15.05.14	23589	10.95		
8751	2747	16.05.14	23599	33.7		
8752	723	16.05.14	23612	10.95		
8753	2159	16.05.14	23602	14.95		
8754	1635	16.05.14	23600	10		
8755	370	16.05.14	23596	6.8		
8756	982	16.05.14	23593	12.9		
8757	2748	16.05.14	23592	28.7		
8758	2749	16.05.14	23587	14.8		
8759	209	16.05.14	23582	31.7		
8760	2750	16.05.14	23580	30		
8761	2751	19.05.14	23594	10.95		
8762	346	20.05.14	23618	14.95		
8763	1270	20.05.14	23614	10.95		
8764	2752	20.05.14	23613	26.9		
8765	380	20.04.14	23611	5		
8766	2669	20.05.14	23608	17.25		
8767	1574	20.05.14	23607	13.9		
8768	1777	20.05.14	23606	11.95		
8769	128	21.05.14	23620	6		
8770	736	21.05.14	23610	44.4		
8771	2716	22.05.14	23628	4.5		
8772	2232	22.05.14	23627	5		
8773	1485	22.05.14	23624	22.9		
8774	372	22.05.14	23623	10.95		
8775	2731	22.05.14	23622	4.3		
8776	598	22.05.14	23621	21.9		
8777	1381	22.05.14	23615	11.8		
8778	981	22.05.14	23598	13.9		
8779	1707	23.05.14	23635	23.9		
8780	2669	23.05.14	23634	22.85		
8781	2077	24.05.14	23632	29.6		
8782	994	23.05.14	23630	16.95		
8783	469	23.05.14	23626	10.95		
8784	1854	23.05.14	23617	14.9		
8785	2753	26.05.14	23523	10.95		
8786	1425	26.05.14	23619	14.9		
8787	683	27.05.14	23641	11.95		
8788	737	27.05.14	23605	8.9		
8789	2754	27.05.14	23604	78.85		
8790	8	28.05.14	23649	33.9		
8791	2458	28.05.14	23647	24		
8792	2731	28.05.14	23643	4.4		
8793	1825	28.05.14	23642	16.8		
8794	346	28.05.14	23639	14.94		
8795	2752	28.05.14	23637	21.9		
8796	346	28.05.14	23591	69.8	"Hose"	
8797	1635	30.05.14	23653	4.5		
8798	1672	30.05.14	23652	14.9		
8799	529	30.05.14	23651	31.75		
8800	1425	30.05.14	23650	11.95		
8801	2755	30.05.14	23646	16.8		
8802	2756	30.05.14	23644	21.9		
8803	929	30.05.14	23640	21.95		
8804	23	30.05.14	23629	8.9		
8805	2757	30.05.14	23609	14.9		
8806	1575	06.06.14	23633	30		
8807	2758	02.06.14	23645	99.35		
8808	1013	02.06.14	23648	17.8		
8809	113	02.06.14	23625	20		
8810	957	03.06.14	23661	21.75		
8811	327	03.06.14	23656	35.8		
8812	2759	04.06.14	23671	21.95		
8813	1338	04.06.14	23664	11.95		
8814	208	04.06.14	23660	11.95		
8815	391	04.06.14	23658	10.95		
8816	2760	04.06.14	23654	22		
8817	3	05.06.14	23672	10.95		
8818	983	05.06.14	23670	15.95		
8819	2761	05.06.14	23668	30.1		
8820	270	05.06.14	23666	17.8		
8821	88	05.06.14	23665	4.5		
8822	1572	05.06.14	23663	21.9		
8823	194	05.06.14	23662	10.95		
8824	631	05.06.14	23657	19.65		
8825	2762	06.06.14	23693	17.8		
8826	2667	06.06.14	23679	4.8		
8827	2502	06.06.14	23678	11.95		
8828	355	06.06.14	23676	10.95		
8829	2763	06.06.14	23669	22.8		
8830	716	10.06.14	23673	8		
8831	2570	11.06.14	23686	14.95		
8832	1154	11.06.14	23677	21.9		
8833	2220	11.06.14	23675	12.95		
8834	814	11.06.14	23667	10.95		
8835	2764	12.06.14	23638	20		
8836	181	12.06.14	23682	42.7		
8837	2235	12.06.14	23683	9.5		
8838	88	12.06.14	23685	8		
8839	2001	12.06.14	23689	21.9		
8840	2765	12.06.14	23694	24.8		
8841	2715	12.06.14	23696	10.95		
8842	989	12.06.14	23698	10.95		
8843	2766	13.06.14	23708	11.8		
8844	482	13.06.14	23705	14.8		
8845	213	13.06.14	23701	10.95		
8846	104	13.06.14	23699	11.95		
8847	2767	13.06.14	23695	17.8		
8848	2392	13.06.14	23692	8.9		
8849	1707	13.06.14	23690	10.95		
8850	2768	16.06.14	23684	15.85		
8851	2769	16.06.14	23703	14.8		
8852	450	17.06.14	23704	6		
8853	2610	16.06.14	23687	7.8		
8854	897	16.06.14	23700	24.3		
8855	442	18.06.14	23707	15.5		
8856	94	19.06.14	23715	14.95		
8857	3	19.06.14	23713	10.95		
8858	2667	19.06.14	23711	6.8		
8859	2582	19.06.14	23706	7.8		
8860	811	19.06.14	23691	20.3		
8861	2770	20.06.14	23723	25.95		
8862	2771	20.06.14	23717	8.9		
8863	2772	20.06.14	23716	30.8		
8864	1280	20.06.14	23712	5		
8865	2543	20.06.14	23710	14.9		
8866	2758	20.06.14	23709	10.95		
8867	1392	24.06.14		125		"gekauft"
8868	924	24.06.14		120		"gekauft"
8869	1411	23.06.14	23714	5		
8870	2153	23.06.14	23721	14.9		
8871	2773	23.06.14	23724	32.85		
8872	8	24.06.14	23726	41.7		
8873	2774	26.06.14	23728	51		
8874	35	26.06.14	23729	80.2		
8875	2771	27.06.14	23739	8.9		
8876	355	27.06.14	23736	10.95		
8877	998	27.06.14	23735	19.9		
8878	611	27.06.14	23734	21.9		
8879	937	27.06.14	23727	13.9		
8880	2146	27.06.14	23725	12.95		
8881	208	27.06.14	23681	4.5		
8882	2775	27.06.14	23743	28.9		
8883	113	27.06.14	23741	19.9		
8884	1365	27.06.14	23740	20.75		
8885	358	27.06.14	23737	9.5		
8886	2220	27.06.14	23702	10.95		
8887	908	30.06.14	23731	5.8		
8888	462	30.06.14	23733	17.7		
8889	924	30.06.14	23742	22		
8890	1121	30.06.14	23746	11.95		
8891	462	01.07.14	23761	5		
8892	266	01.07.14	23755	36.75		
8893	2529	01.07.14	23751	14.5		
8894	1099	01.07.14	23750	6		
8895	1981	01.07.14	23749	11.95		
8896	712	01.07.14	23730	5		
8897	2776	02.07.14	2756	6.5		
8898	1294	02.07.14	23747	54.25		
8899	289	03.07.14	23768	9.5		
8900	1459	03.07.14	23764	11.95		
8901	2777	03.07.14	23760	21.9		
8902	2358	03.07.14	23758	29.7		
8903	2778	04.07.14	23780	15.15		
8904	723	04.07.14	23778	8.6		
8905	2283	04.07.14	23775	10.95		
8906	947	04.07.14	23772	10.95		
8907	1261	04.07.14	23767	14.9		
8908	957	04.07.14	23766	27.8		
8909	51	04.07.14	23765	12.9		
8910	261	04.07.14	23763	9.8		
8911	981	04.07.14	23759	12.9		
8912	1676	07.07.14	23773	10.5		
8913	702	07.07.14	23769	10.95		
8914	462	09.07.14	23777	26.8		
8915	1187	09.07.14	23776	25.85		
8916	809	09.07.14	23774	5		
8917	1902	09.07.14	23770	10.95		
8918	2283	10.07.14	23781	10.95		
8919	2330	10.07.14	23778	10.95		
8920	2779	07.07.14	23745	29.85		
8921	1935	10.07.14	23732	11.95		
8922	2159	11.07.14	23792	11.8		
8923	33	11.07.14	23789	9		
8924	2619	11.07.14	23787	10.95		
8925	727	11.07.14	23785	8.9		
8926	2780	11.07.14	23796	26.9		
8927	1695	14.07.14	23754	26.8		
8928	2781	14.07.14	23784	9.8		
8929	2688	14.07.14	23788	10.95		
8930	2782	14.07.14	23804	2.8		
8931	33	15.07.14	23806	9		
8932	1365	15.07.14	23801	24.85		
8933	380	15.07.14	23797	26.75		
8934	358	15.07.14	23757	7.8		
8935	2783	16.07.14	23812	13.95		
8936	1365	16.07.14	23809	13.9		
8937	2784	16.07.14	23805	22.9		
8938	2330	16.07.14	23803	27.9		
8939	2543	16.07.14	23802	7.8		
8940	986	16.07.14	23790	19.9		
8941	543	16.07.14	23783	64.8		
8942	2357	17.07.14	23786	11.95		
8943	659	18.07.14	23826	5		
8944	2785	18.07.14	23808	7		
8945	2765	18.07.14	23817	7.8		
8946	358	18.07.14	23815	4.8		
8947	1280	18.07.14	23813	9		
8948	344	18.07.14	23799	15.8		
8949	2330	21.07.14	23823	10.95		
8950	2042	21.07.14	23811	21.9		
8951	62	21.07.14	23808	16.8		
8952	2518	22.07.14	23828	8.9		
8953	2723	22.07.14	23821	8.9		
8954	2126	22.07.14	23810	10.95		
8955	33	23.07.14	23839	9.8		
8956	2786	23.07.14	23831	10.95		
8957	1425	23.07.14	23824	11.95		
8958	2787	23.07.14	23829	14.8		
8959	2788	23.07.14	23820	17.45		
8960	1540	23.07.14	23762	9.5		
8961	35	23.07.14	23744	13.9		
8962	1605	24.07.14	23833	15.9		
8963	2789	24.07.14	23827	10		
8964	2790	24.07.14	23819	29.8		
8965	2791	25.07.14	23845	6		
8966	2131	25.07.14	23844	15.3		
8967	2792	25.07.14	23835	9.6		
8968	1432	25.07.14	23832	10.8		
8969	1067	25.07.14	23822	19.6		
8970	1550	25.07.14	23814	11.95		
8971	35	28.07.14	23848	3.8		
8972	693	29.07.14	23860	4.8		
8973	24	29.07.14	23834	20		
8974	33	30.07.14	23857	8.9		
8975	2667	30.07.14	23853	15.95		
8976	2619	30.07.14	23850	12.8		
8977	2392	31.07.14	23867	5		
8978	1055	31.07.14	23865	8.5		
8979	334	31.07.14	23858	10.95		
8980	2282	31.07.14	23856	6.3		
8981	1583	31.07.14	23855	17.8		
8982	2793	31.07.14	23852	32.85		
8983	1607	31.07.14	23793	28.75		
8984	2381	01.08.14	23883	12		
8985	2794	01.07.14	23882	22.9		
8986	1323	01.08.14	23881	10.95		
8987	318	01.08.14	23880	26.9		
8988	2795	01.08.14	23887	15.95		
8989	659	01.08.14	23874	8.9		
8990	2319	01.08.14	23872	10.5		
8991	2796	01.08.14	23870	10.95		
8992	2797	01.08.14	23868	11.95		
8993	352	01.08.14	23866	9.5		
8994	2475	01.08.14	23863	14.95		
8995	2790	01.08.14	23854	23.9		
8996	1342	01.08.14	23851	22.9		
8997	288	01.08.14	23846	74.75		
8998	2798	04.08.14	23878	12.95		
8999	2728	04.08.14	23875	17.95		
9000	522	04.08.14	23873	15.95		
9001	1906	04.08.14	23861	6.8		
9002	1935	04.08.14	23879	15.95		
9003	2799	04.08.14	23843	49.7		
9004	2582	04.08.14	23842	18.3		
9005	2760	04.08.14	23830	21.8		
9006	1527	05.08.14	23884	41.8		
9007	2553	06.08.14	23888	9.5		
9008	1323	06.08.14	23887	12.95		
9009	2800	06.08.14	23885	48.75		
9010	210	06.08.14	23771	85		
9011	1432	06.08.14	23864	16.95		
9012	2005	06.08.14	23862	15.95		
9013	211	05.08.14	23859	9.8		
9014	35	07.08.14	23869	13.95		
9015	94	07.08.14	23890	42.6		
9016	1013	07.08.14	23892	9.95		
9017	2530	07.08.14	23847	4.8		
9018	611	08.08.14	23905	27.9		
9019	2801	08.08.14	23904	18		
9020	2704	08.08.14	23903	10.95		
9021	2667	08.08.14	23901	15.95		
9022	2232	08.08.14	23900	5		
9023	2475	08.08.14	23899	15.95		
9024	2010	08.08.14	23898	31.9		
9025	337	08.08.14	23897	19.3		
9026	2802	08.08.14	23896	40.45		
9027	2295	08.08.14	23895	4.8		
9028	2609	08.08.14	23891	11.95		
9029	2803	08.08.14	23889	18.8		
9030	2792	25.08.14	23894	4.8		
9031	2804	25.08.14	23893	15.95		
9032	2381	25.08.14	23886	18.9		
9033	2027	26.08.14	23906	25		
9034	2805	27.08.14	23927	12.5		
9035	716	27.08.14	23909		26.9	
9036	2703	27.08.14	23907	10.95		
9037	732	29.08.14	23930	12.9		
9038	2806	28.08.14	23912	21.9		
9039	372	28.08.14	23908	14.95		
9040	2807	29.08.14	23922	12.95		
9041	2529	29.08.14	23921	10.95		
9042	2638	29.08.14	23920	10.95		
9043	2013	29.08.14	23918	18.5		
9044	2456	29.08.14	23917	10.95		
9045	442	29.08.14	23914	32.9		
9046	2808	29.08.14	23913	23.35		
9047	99	29.08.14	23913	67.95		
9048	2809	01.09.14	233231	10		
9049	2407	02.09.14	23937	10.95		
9050	209	02.09.14	23929	28.9		
9051	2792	02.09.14	23928	9.8		
9052	2810	02.09.14	23910	10.95		
9053	1788	03.09.14	23916	25		
9054	1854	03.09.14	23939	15.95		
9055	2278	03.09.14	23936	6.85		
9056	2811	03.09.14	23935	13.95		
9057	1876	03.09.14	23934	19.95		
9058	1203	03.09.14	23933	37.5		
9059	432	03.09.14	23932	17.9		
9060	2812	03.09.14	23931	9.8		
9061	193	03.09.14	23919	23.8		
9062	2783	03.09.14	23911	38.85		
9063	1425	04.09.14	23849	10.95		
9064	1902	04.09.14	23943	10.95		
9065	363	04.09.14	23941	26.7		
9066	428	05.09.14	23949	11.6		
9067	1054	05.09.14	23946	32.85		
9068	2813	05.09.14	23944	14.4		
9069	2814	05.09.14	23942	10		
9070	358	05.09.14	23924	40.8		
9071	1709	05.09.14		60		"gekauft"
9072	1488	08.09.14	23951	8.9		
9073	513	08.09.14	23940	11.9		
9074	2372	09.09.14	23955	10.95		
9075	682	09.09.14	23952	21.95		
9076	2815	09.09.14	23957	14.8		
9077	1179	09.09.14	23956	23.9		
9078	128	09.09.14	23954	10.95		
9079	2310	09.09.14	23950	15.95		
9080	786	09.09.14	23915	10.95		
9081	804	11.09.14	23967	21.9		
9082	248	11.09.14	23961	15.95		
9083	2816	12.09.14	23969	8.85		
9084	2304	12.09.14	23958	21.9		
9085	2702	15.09.14	23977	23.9		
9086	88	15.09.14	23973	4.8		
9087	871	15.09.14	23971	12.9		
9088	543	15.09.14	23970	17.8		
9089	1381	15.09.14	23964	21.45		
9090	617	15.09.14	23962	16.8		
9091	1527	16.09.14	23978	15.95		
9092	2817	16.09.14	23975	9.8		
9093	2818	17.09.14	23990	19.9		
9094	2723	17.09.14	23981	8.9		
9095	1876	17.09.14	23980	26.9		
9096	1388	18.09.14	23991	16.5		
9097	680	18.09.14	23989	14		
9098	2819	18.09.14	23987	21.6		
9099	409	18.09.14	23985	27.6		
9100	2594	18.09.14	23984	17.95		
9101	2182	18.09.14	23983	22.9		
9102	2820	18.09.14	23979	17.95		
9103	2821	18.09.14	23972	8.9		
9104	2099	18.09.14	23966	48.6		
9105	2639	18.09.14	23965	10.95		
9106	1100	19.09.14	24001	11.95		
9107	1430	19.09.14	23998	11.3		
9108	2822	19.09.14	23997	10		
9109	104	19.09.14	23995	30		
9110	159	19.09.14	23993	14.95		
9111	461	19.09.14	23992	15.85		
9112	1294	19.09.14	23986	24.9		
9113	712	19.09.14	23959	10.95		
9114	2421	22.09.14	24002	12.95		
9115	2823	22.09.14	24000	11.8		
9116	462	22.09.14	23994	22.35		
9117	2306	22.09.14	23988	3.5		
9118	1766	22.09.14	23795	25.9		
9119	2824	24.09.14	24015	10.95		
9120	1212	24.09.14	24010	14.9		
9121	35	25.09.14	24024	5.5		
9122	1488	25.09.14	24016	13.95		
9123	2825	25.09.14	24012	21.95		
9124	2518	25.09.14	23996	5		
9125	1392	24.09.14		49		"gekauft"
9126	1651	25.09.14	24014	11.95		
9127	91	26.09.14	24031	11.6		
9128	2405	26.09.14	24023	11.5		
9129	2057	26.09.14	24022	10.95		
9130	597	26.09.14	24021	19.5		
9131	428	26.09.14	24013	4.8		
9132	2005	26.09.14	24011	13.95		
9133	1270	26.09.14	24004	41.1		
9134	2823	29.09.14	24019	11.95		
9135	1350	30.09.14	24030	19.9		
9136	1280	30.09.14	24027	10		
9137	2158	30.09.14	24025	18		
9138	2826	30.09.14	23948	51.8		
9139	91	01.10.14	24034	5		
9140	2313	01.10.14	23976	103.2	"Rock"	
9141	2753	01.10.14	23655	21.9		
9142	629	02.10.14	24046	12.95		
9143	2139	02.10.14	24045	17.5		
9144	138	02.10.14	24037	12.95		
9145	2827	20.11.15	25223	13		
9146	2828	02.10.14	24033	12.8		
9147	318	02.10.14	24032	22.9		
9148	2829	02.10.14	24029	18.9		
9149	2830	06.10.14	24054	5.5		
9150	2831	06.10.14	24041	11.95		
9151	2159	06.10.14	24039	13.9		
9152	1324	06.10.14	24038	19.9		
9153	479	06.10.14	24020	16.9		
9154	2639	06.10.14	24006	15.85		
9155	1754	07.10.14	24017	79.8	"Rock"	
9156	209	08.10.14	24055	10		
9157	745	08.01.14	24053	27.9		
9158	381	08.10.14	24049	14.5		
9159	2792	08.10.14	24047	10.5		
9160	2412	08.10.14	24042	10.6		
9161	2373	09.10.14	24061	10.95		
9162	1266	09.10.14	24060	39.7		
9163	1227	23.10.14	24106	34.9		
9164	2686	09.10.14	24044	18.7		
9165	2674	10.10.14	24065	10.95		
9166	1280	10.10.14	24064	7		
9167	718	10.10.14	24063	35		
9168	91	10.10.14	24050	10.95		
9169	2832	10.10.14	24048	5		
9170	1381	10.10.14	24043	16.8		
9171	994	10.10.14	24040	17.95		
9172	741	13.10.14	24066	5		
9173	2518	13.10.14	24056	5		
9174	1806	14.10.14	23968	23.2		
9175	211	14.10.14	24062	36.85		
9176	2833	15.10.14	24069	21.9		
9177	2834	16.10.14	24088	5.5		
9178	450	16.10.14	24080	10.95		
9179	741	16.10.14	24074	5		
9180	1583	16.10.14	24073	10.95		
9181	727	16.10.14	24072	19.9		
9182	55	16.10.14	24071	22.9		
9183	2044	16.10.14	24058	8.9		
9184	1315	17.10.14	24087	6		
9185	2835	17.10.14	24086	21.9		
9186	1631	17.10.14	24082	59.7		
9187	382	20.10.14	24085	19.9		
9188	380	20.10.14	24084	10.95		
9189	2110	20.10.14	24079	18		
9190	35	20.10.14	24077	11.8		
9191	897	20.10.14	24075	18.05		
9192	848	20.10.14	24067	22.4		
9193	1854	21.10.14	24094	5		
9194	1381	21.10.14	24068	9.8		
9195	1049	17.10.14		150		"gekauft"
9196	93	14.10.14		64.95		"gekauft"
9197	1057	22.10.14	24093	25.7		
9198	1271	22.10.14	24095	33.95		
9199	265	22.10.14	24097	15.95		
9200	2836	22.10.14	24098	10.95		
9201	346	23.10.14	24091	13.9		
9202	2837	23.10.14	24096	28.6		
9203	442	23.10.14	24102	24.95		
9204	2838	23.10.14	24103	10.95		
9205	2808	23.10.14	24112	40.15		
9206	2839	09.10.14	24059	19.9		
9207	1203	28.10.14		54.9		"gekauft"
9208	1997	28.10.14	24070	7.8		
9209	1271	24.10.14	24114	9.8		
9210	2518	24.10.14	24109	11.95		
9211	2840	24.10.14	24108	50		
9212	1013	24.10.14	23107	16.8		
9213	2388	24.10.14	24104	18.95		
9214	949	24.10.14	24099	10.5		
9215	2806	24.10.14	24092	69.8		
9216	516	24.10.14	24081	20.1		
9217	2330	27.10.14	24100	21.9		
9218	2841	28.10.14	24120	10.95		
9219	2833	28.10.14	24115	10.95		
9220	464	28.10.14	23113	10.95		
9221	893	29.10.14	24117	10.95		
9222	2842	29.10.14	24116	55.8		
9223	631	30.10.14	24132	8		
9224	2513	30.10.14	24121	21.8		
9225	2442	30.10.14	24118	17.8		
9226	2843	03.11.14	24133	10.95		
9227	2528	03.11.14	24130	32.9		
9228	2844	03.11.14	24125	18.9		
9229	2845	03.11.14	24110	25.9		
9230	2827					
9231	947	04.11.14	24131	10.95		
9232	2846	04.11.14	24128	22.75		
9233	442	04.11.14	24127	8.5		
9234	1680	04.11.14	24126	15.8		
9235	2648	05.11.14	24142	15.95		
9236	2847	05.11.14	24140	19.9		
9237	2236	05.11.14	24138	35.8		
9238	2848	05.11.14	24122	10.85		
9239	2730	06.11.14	24150	39.8		
9240	372	06.11.14	24149	23.8		
9241	2849	06.11.14	24148	19.8		
9242	2850	06.11.14	24146	16.95		
9243	1192	06.11.14	24145	13.5		
9244	181	06.11.14	24144	12.95		
9245	850	06.11.14	24139	18.6		
9246	2851	07.11.14	24158	16.95		
9247	2681	07.11.14	24157	10.95		
9248	1067	07.11.14	24156	10.95		
9249	703	07.11.14	24155	10.95		
9250	2716	07.11.14	24154	5		
9251	475	07.11.14	24153	11.8		
9252	2852	07.11.14	24152	23.9		
9253	318	07.11.14	24151	39.7		
9254	2458	13.11.14	24119	14.8		
9255	2726	14.11.14	24161	15		
9256	372	14.11.14	24159	21.9		
9257	482	14.11.14	24147	23.9		
9258	1188	17.11.14	24165	10.95		
9259	2661	17.11.14	24160	32.5		
9260	1895	18.11.14	24187	12.95		
9261	487	18.11.14	24183	5		
9262	1935	18.11.14	24181	12.95		
9263	809	18.11.14	24175	8.3		
9264	1285	18.11.14	24174	14.95		
9265	2853	18.11.14	24169	20.5		
9266	2159	18.11.14	24167	10.95		
9267	2255	18.11.14	24162	29.8		
9268	2792	21.11.14		69.95		"gekauft"
9269	8	20.11.14	24168	15.95		
9270	318	20.11.14	24163	19.8		
9271	447	20.11.14	24136	35.7		
9272	2747	21.11.14	24194	8.5		
9273	270	21.11.14	24186	32		
9274	1188	21.11.14	24184	10.95		
9275	2128	21.11.14	24176	11.95		
9276	1324	21.11.14	24166	21.9		
9277	2854	25.11.14	24185	10.95		
9278	372	25.11.14	24180	27.8		
9279	462	25.11.14	24172	9.8		
9280	2855	25.11.14	24195	14.8		
9281	1645	25.11.14	24192	25.9		
9282	93	25.11.14	24189	15.85		
9283	809	26.11.14	24212	11.5		
9284	2856	06.11.14	24211	9		
9285	28	26.11.14	24201	6		
9286	1100	26.11.14	24198	10.95		
9287	2857	26.11.14	24197	10.95		
